customer_id,age,gender,location,acquisition_date,total_orders,total_spent,avg_order_value,days_since_last_purchase,preferred_categories,customer_lifetime_value,support_tickets,email_open_rate,email_click_rate,mobile_usage_pct,return_rate,q4_purchase_ratio,days_as_customer
CUST_03761,25,M,San Antonio,2024-11-05 20:08:10.612135,5,457.92,92.65,25,"Books, Clothing",783.1,0,0.61,0.251,0.68,0.088,0.606,257
CUST_03762,45,F,Phoenix,2023-02-25 20:08:10.612135,9,1333.08,158.16,104,"Beauty, Books",1610.81,1,0.419,0.177,0.488,0.023,0.981,876
CUST_03763,35,F,Los Angeles,2023-12-23 20:08:10.612135,15,2027.48,134.95,2,"Clothing, Sports, Books",2670.99,1,0.303,0.02,0.896,0.291,0.304,575
CUST_03764,30,F,Phoenix,2023-08-26 20:08:10.612135,17,1975.27,115.46,28,"Electronics, Home",2494.71,2,0.222,0.1,0.59,0.085,0.932,694
CUST_03765,35,M,San Antonio,2023-08-09 20:08:10.612135,19,3785.28,202.0,11,"Home, Clothing",4756.88,4,0.456,0.066,0.602,0.129,0.737,711
CUST_03766,30,F,San Antonio,2023-03-25 20:08:10.612135,10,1475.19,147.7,32,"Sports, Books, Home",1792.67,2,0.678,0.083,0.959,0.067,0.713,848
CUST_03767,40,F,Houston,2024-10-02 20:08:10.612135,12,1899.24,157.6,9,Sports,3090.34,1,0.389,0.023,0.718,0.116,0.577,291
CUST_03768,35,M,New York,2023-10-05 20:08:10.612135,11,1153.52,106.56,25,Home,1475.42,1,0.379,0.096,0.787,0.034,1.086,654
CUST_03769,25,M,Philadelphia,2025-02-11 20:08:10.612135,3,212.65,69.32,13,Electronics,456.73,2,0.667,0.374,0.455,0.018,0.632,159
CUST_03770,25,M,Chicago,2023-08-15 20:08:10.612135,6,419.57,69.31,34,Home,528.18,3,0.492,0.042,0.463,0.001,0.678,705
CUST_03771,35,M,Austin,2024-06-12 20:08:10.612135,18,1557.35,86.63,29,"Books, Home, Clothing",2262.6,3,0.106,0.01,0.745,0.017,0.573,403
CUST_03772,50,M,Phoenix,2023-02-26 20:08:10.612135,7,812.55,114.11,10,"Beauty, Books",982.03,2,0.379,0.184,0.714,0.003,0.74,875
CUST_03773,30,F,Houston,2024-11-15 20:08:10.612135,8,939.3,120.91,13,"Electronics, Books, Home",1633.32,2,0.484,0.123,0.438,0.087,1.019,247
CUST_03774,45,M,Los Angeles,2022-10-24 20:08:10.612135,8,1029.23,129.62,3,"Clothing, Home",1217.07,2,0.331,0.206,0.776,0.009,0.929,1000
CUST_03775,40,F,Jacksonville,2023-03-30 20:08:10.612135,8,1000.14,127.11,57,"Electronics, Home, Sports",1216.66,4,0.273,0.102,0.533,0.242,1.063,843
CUST_03776,55,M,San Antonio,2025-01-28 20:08:10.612135,7,1240.79,183.34,23,"Sports, Electronics, Beauty",2549.72,2,0.169,0.037,0.708,0.064,0.953,173
CUST_03777,45,Other,Phoenix,2025-02-11 20:08:10.612135,8,763.69,95.01,22,"Beauty, Clothing, Books",1640.25,1,0.081,0.045,0.449,0.094,0.931,159
CUST_03778,35,M,San Antonio,2025-05-18 20:08:10.612135,7,1065.92,151.71,49,Electronics,4153.71,0,0.398,0.023,0.439,0.045,1.06,63
CUST_03779,40,F,Dallas,2023-04-22 20:08:10.612135,15,1345.22,89.52,9,Clothing,1644.62,2,0.585,0.058,0.892,0.06,0.693,820
CUST_03780,50,M,Houston,2025-05-07 20:08:10.612135,8,1102.18,135.9,15,Sports,3820.39,3,0.555,0.033,0.832,0.049,0.66,74
CUST_03781,30,M,Phoenix,2022-07-29 20:08:10.612135,10,2118.07,216.44,46,Beauty,2473.67,1,0.274,0.128,0.664,0.062,0.43,1087
CUST_03782,30,F,Dallas,2025-07-11 20:08:10.612135,14,1134.58,80.8,66,Electronics,24141.4,2,0.222,0.017,0.611,0.322,0.888,9
CUST_03783,18,M,San Jose,2022-10-28 20:08:10.612135,7,612.15,94.28,5,"Home, Beauty",724.31,2,0.251,0.035,0.933,0.041,0.906,996
CUST_03784,45,F,Austin,2024-12-23 20:08:10.612135,17,2699.94,160.82,40,Books,5057.54,3,0.647,0.202,0.409,0.155,1.0,209
CUST_03785,45,F,Houston,2025-04-05 20:08:10.612135,9,1008.24,113.84,15,"Electronics, Books",2744.14,2,0.151,0.068,0.894,0.447,1.132,106
CUST_03786,25,F,Phoenix,2025-05-27 20:08:10.612135,8,837.72,103.14,96,"Sports, Electronics",3668.92,2,0.467,0.268,0.224,0.08,0.53,54
CUST_03787,35,F,Phoenix,2023-07-18 20:08:10.612135,13,1542.94,120.8,3,"Books, Beauty, Clothing",1927.1,3,0.285,0.05,0.943,0.053,0.793,733
CUST_03788,35,F,San Diego,2023-07-11 20:08:10.612135,11,408.06,36.72,1,"Electronics, Clothing, Books",508.7,1,0.161,0.072,0.779,0.021,0.981,740
CUST_03789,25,M,Houston,2023-04-09 20:08:10.612135,7,587.92,82.85,80,Electronics,716.73,1,0.069,0.019,0.606,0.046,0.917,833
CUST_03790,60,F,Houston,2023-02-18 20:08:10.612135,5,949.19,192.4,21,"Clothing, Beauty",1145.37,2,0.665,0.225,0.73,0.006,1.004,883
CUST_03791,30,F,San Antonio,2024-09-21 20:08:10.612135,12,1495.63,122.19,28,Beauty,2399.44,7,0.178,0.059,0.852,0.127,1.063,302
CUST_03792,25,M,Austin,2024-05-10 20:08:10.612135,6,504.3,83.95,80,"Sports, Electronics, Beauty",715.39,1,0.254,0.01,0.662,0.032,0.658,436
CUST_03793,40,M,Phoenix,2025-05-18 20:08:10.612135,11,632.36,57.58,1,"Beauty, Clothing, Books",2464.21,6,0.538,0.111,0.755,0.059,0.384,63
CUST_03794,45,F,Philadelphia,2024-09-15 20:08:10.612135,9,1326.5,147.29,2,Electronics,2112.5,2,0.194,0.012,0.69,0.005,0.7,308
CUST_03795,18,M,Philadelphia,2024-11-24 20:08:10.612135,9,536.09,60.31,25,Clothing,947.17,1,0.522,0.169,0.32,0.073,0.831,238
CUST_03796,40,M,Jacksonville,2023-12-11 20:08:10.612135,13,1480.52,113.61,8,Clothing,1940.82,0,0.332,0.135,0.602,0.245,0.662,587
CUST_03797,35,M,Philadelphia,2024-02-01 20:08:10.612135,11,1183.4,107.05,31,"Home, Beauty, Books",1587.08,0,0.099,0.015,0.731,0.049,0.658,535
CUST_03798,25,F,San Jose,2024-10-12 20:08:10.612135,5,297.01,57.35,14,"Beauty, Books, Electronics",489.91,2,0.622,0.088,0.556,0.07,0.761,281
CUST_03799,25,M,Phoenix,2024-06-22 20:08:10.612135,5,271.75,50.98,27,"Home, Books, Electronics",397.95,2,0.519,0.124,0.066,0.021,0.75,393
CUST_03800,35,F,Phoenix,2024-03-14 20:08:10.612135,12,1004.38,82.83,6,"Beauty, Books, Electronics",1376.18,4,0.196,0.118,0.651,0.051,0.593,493
CUST_03801,30,F,Dallas,2025-02-02 20:08:10.612135,17,1426.51,84.64,34,Clothing,2976.14,2,0.431,0.169,0.447,0.088,0.392,168
CUST_03802,55,M,San Diego,2023-04-20 20:08:10.612135,8,1235.7,147.38,26,"Electronics, Clothing, Sports",1510.05,1,0.42,0.095,0.509,0.063,0.93,822
CUST_03803,45,F,Houston,2023-04-29 20:08:10.612135,8,943.16,123.55,3,"Books, Electronics, Home",1154.88,0,0.542,0.063,0.202,0.047,0.695,813
CUST_03804,60,Other,San Antonio,2024-11-12 20:08:10.612135,7,847.41,126.48,6,"Electronics, Sports, Home",1466.01,2,0.127,0.056,0.621,0.034,0.729,250
CUST_03805,30,F,San Diego,2025-06-04 20:08:10.612135,13,2300.58,177.22,50,"Clothing, Books, Beauty",11427.86,0,0.302,0.115,0.678,0.171,0.94,46
CUST_03806,55,F,Jacksonville,2024-03-24 20:08:10.612135,10,1655.91,161.05,7,Sports,2281.59,1,0.412,0.042,0.781,0.033,0.612,483
CUST_03807,35,M,Dallas,2024-04-23 20:08:10.612135,13,2345.47,178.23,2,Beauty,3290.4,4,0.172,0.113,0.234,0.161,1.058,453
CUST_03808,30,F,Phoenix,2023-10-09 20:08:10.612135,12,2170.45,179.85,30,"Sports, Home, Beauty",2779.84,1,0.321,0.069,0.895,0.025,0.726,650
CUST_03809,25,M,Chicago,2023-09-05 20:08:10.612135,9,329.83,37.46,32,"Home, Sports, Books",417.84,2,0.776,0.364,0.564,0.028,0.672,684
CUST_03810,25,M,Houston,2023-09-23 20:08:10.612135,12,1040.2,85.38,30,Clothing,1325.25,0,0.589,0.161,0.759,0.117,0.647,666
CUST_03811,40,M,San Jose,2024-03-07 20:08:10.612135,9,1119.69,125.41,41,"Home, Beauty, Clothing",1528.38,3,0.716,0.365,0.645,0.297,0.885,500
CUST_03812,35,M,Philadelphia,2024-06-27 20:08:10.612135,14,1928.57,138.99,21,"Home, Books",2835.69,3,0.604,0.178,0.82,0.279,0.965,388
CUST_03813,30,F,San Jose,2023-04-18 20:08:10.612135,5,670.19,126.98,27,Beauty,818.63,1,0.077,0.028,0.397,0.048,0.938,824
CUST_03814,40,M,Austin,2023-07-20 20:08:10.612135,12,2414.54,197.28,8,"Books, Electronics",3017.35,3,0.682,0.226,0.664,0.042,0.494,731
CUST_03815,30,F,Phoenix,2025-05-17 20:08:10.612135,6,271.98,44.7,9,"Sports, Beauty",1047.54,2,0.161,0.017,0.509,0.081,0.601,64
CUST_03816,35,F,Dallas,2024-05-11 20:08:10.612135,10,1025.81,103.2,15,"Clothing, Beauty",1456.19,2,0.713,0.137,0.525,0.095,1.121,435
CUST_03817,30,F,Austin,2023-03-14 20:08:10.612135,11,792.3,70.39,2,Electronics,960.62,1,0.145,0.045,0.183,0.033,0.706,859
CUST_03818,45,M,Austin,2024-07-11 20:08:10.612135,15,1492.19,96.32,24,"Electronics, Clothing",2220.34,0,0.169,0.046,0.88,0.575,0.637,374
CUST_03819,45,F,Chicago,2025-03-30 20:08:10.612135,26,1198.08,46.83,11,Sports,3150.31,1,0.443,0.147,0.844,0.03,1.153,112
CUST_03820,35,M,Los Angeles,2024-11-21 20:08:10.612135,6,996.82,176.19,21,"Beauty, Home, Clothing",1751.68,1,0.504,0.251,0.654,0.015,0.579,241
CUST_03821,30,M,Philadelphia,2025-07-18 20:08:10.612135,11,1234.93,113.81,49,"Home, Beauty, Books",113922.5,4,0.111,0.013,0.507,0.017,1.156,2
CUST_03822,30,Other,San Antonio,2024-02-26 20:08:10.612135,12,2010.84,167.21,34,Beauty,2730.41,1,0.073,0.029,0.701,0.216,0.91,510
CUST_03823,45,M,Phoenix,2024-12-02 20:08:10.612135,11,1640.65,151.31,34,"Clothing, Sports, Home",2942.46,0,0.133,0.015,0.784,0.044,0.629,230
CUST_03824,30,M,New York,2022-08-16 20:08:10.612135,15,1972.38,128.84,15,Sports,2309.11,0,0.568,0.208,0.523,0.007,0.548,1069
CUST_03825,30,F,Chicago,2025-06-25 20:08:10.612135,8,745.58,99.06,49,Home,6188.31,1,0.159,0.009,0.833,0.101,0.682,25
CUST_03826,25,M,Chicago,2023-02-24 20:08:10.612135,6,409.57,71.26,11,Clothing,494.8,3,0.78,0.179,0.851,0.044,0.302,877
CUST_03827,35,F,Jacksonville,2022-09-10 20:08:10.612135,9,1315.0,148.96,21,Home,1544.87,1,0.76,0.362,0.89,0.141,0.579,1044
CUST_03828,35,M,Houston,2024-09-08 20:08:10.612135,13,1242.24,94.03,1,Books,1961.95,3,0.342,0.166,0.227,0.012,0.432,315
CUST_03829,45,M,San Jose,2023-05-14 20:08:10.612135,15,2297.28,156.81,11,"Books, Home, Beauty",2822.66,2,0.694,0.133,0.681,0.397,0.313,798
CUST_03830,30,M,Philadelphia,2022-11-06 20:08:10.612135,12,2050.52,173.09,64,"Sports, Clothing",2429.67,2,0.422,0.132,0.7,0.138,0.844,987
CUST_03831,30,M,Phoenix,2022-11-13 20:08:10.612135,11,1586.8,140.81,20,"Books, Sports",1882.3,2,0.86,0.076,0.715,0.049,0.744,980
CUST_03832,45,M,New York,2023-09-03 20:08:10.612135,12,732.99,62.81,9,"Home, Clothing, Electronics",927.98,1,0.232,0.021,0.726,0.33,0.73,686
CUST_03833,45,F,Philadelphia,2024-01-18 20:08:10.612135,10,1350.76,136.8,14,"Electronics, Beauty, Sports",1799.79,3,0.451,0.024,0.738,0.164,0.84,549
CUST_03834,30,F,Dallas,2023-06-15 20:08:10.612135,13,466.18,36.12,20,"Electronics, Beauty, Home",577.24,2,0.208,0.115,0.483,0.208,0.958,766
CUST_03835,35,F,Austin,2024-02-27 20:08:10.612135,15,1666.86,111.76,60,Home,2264.5,3,0.765,0.182,0.615,0.102,0.516,509
CUST_03836,30,M,New York,2023-12-16 20:08:10.612135,14,1528.95,109.45,10,"Books, Sports",2008.39,1,0.456,0.188,0.898,0.163,0.628,582
CUST_03837,55,F,San Diego,2023-05-16 20:08:10.612135,1,218.08,212.22,12,Electronics,268.08,0,0.6,0.141,0.859,0.01,0.877,796
CUST_03838,25,F,San Diego,2022-11-25 20:08:10.612135,8,686.84,87.23,30,Home,816.34,0,0.244,0.216,0.719,0.132,0.751,968
CUST_03839,55,F,Chicago,2024-03-16 20:08:10.612135,6,1090.55,183.73,10,Beauty,1495.9,1,0.741,0.245,0.757,0.003,0.912,491
CUST_03840,40,M,Dallas,2023-09-11 20:08:10.612135,6,837.68,136.69,3,Books,1063.17,1,0.166,0.009,0.921,0.184,0.989,678
CUST_03841,35,F,Austin,2022-09-25 20:08:10.612135,14,2157.78,151.32,30,"Home, Electronics, Beauty",2540.47,2,0.521,0.09,0.558,0.12,0.684,1029
CUST_03842,18,F,Austin,2024-07-24 20:08:10.612135,5,415.65,82.63,8,"Beauty, Electronics",625.78,1,0.803,0.311,0.565,0.024,0.673,361
CUST_03843,35,M,San Diego,2025-02-01 20:08:10.612135,8,748.18,92.13,100,"Electronics, Beauty",1556.13,1,0.736,0.409,0.507,0.063,0.542,169
CUST_03844,35,F,Chicago,2023-02-15 20:08:10.612135,15,1574.66,106.57,39,"Clothing, Home",1899.02,3,0.819,0.261,0.698,0.1,0.471,886
CUST_03845,25,M,San Jose,2023-10-23 20:08:10.612135,12,910.98,76.54,8,"Clothing, Electronics",1172.39,1,0.481,0.072,0.738,0.365,1.025,636
CUST_03846,40,F,Phoenix,2024-09-24 20:08:10.612135,11,1582.77,144.48,22,"Beauty, Electronics, Books",2548.84,1,0.578,0.394,0.67,0.153,1.015,299
CUST_03847,60,F,Chicago,2023-11-19 20:08:10.612135,2,165.1,79.61,16,Electronics,214.58,1,0.467,0.174,0.322,0.035,0.552,609
CUST_03848,35,F,Phoenix,2025-06-01 20:08:10.612135,10,1491.84,151.94,18,Electronics,7048.17,1,0.806,0.607,0.777,0.148,0.367,49
CUST_03849,40,M,Dallas,2024-03-01 20:08:10.612135,14,738.5,53.69,29,"Clothing, Books, Home",1004.85,3,0.447,0.028,0.717,0.275,1.071,506
CUST_03850,25,M,Jacksonville,2022-10-25 20:08:10.612135,9,701.54,76.51,8,"Electronics, Sports",829.7,1,0.944,0.075,0.564,0.193,0.926,999
CUST_03851,35,F,Houston,2024-09-09 20:08:10.612135,14,1532.67,108.66,68,"Electronics, Clothing",2423.47,2,0.338,0.026,0.657,0.064,0.772,314
CUST_03852,25,F,Philadelphia,2024-09-21 20:08:10.612135,12,878.0,72.76,28,Electronics,1408.58,2,0.18,0.033,0.929,0.11,0.776,302
CUST_03853,40,M,Chicago,2024-11-20 20:08:10.612135,11,1102.94,97.23,71,"Beauty, Books",1934.71,2,0.504,0.085,0.818,0.002,0.514,242
CUST_03854,55,F,Chicago,2024-04-21 20:08:10.612135,3,477.11,169.81,12,Electronics,668.47,0,0.238,0.028,0.592,0.076,1.05,455
CUST_03855,40,F,Phoenix,2022-11-08 20:08:10.612135,10,1664.4,170.8,4,"Books, Beauty",1972.77,1,0.149,0.093,0.755,0.083,0.656,985
CUST_03856,25,M,San Diego,2022-08-16 20:08:10.612135,3,188.68,66.46,12,"Clothing, Electronics",220.89,2,0.419,0.177,0.672,0.016,0.267,1069
CUST_03857,30,M,San Diego,2023-12-17 20:08:10.612135,9,987.81,105.69,28,"Electronics, Beauty, Home",1298.1,1,0.271,0.072,0.545,0.01,0.533,581
CUST_03858,35,M,Chicago,2023-09-09 20:08:10.612135,14,2075.21,148.03,118,"Home, Books, Clothing",2632.16,1,0.372,0.016,0.754,0.037,1.041,680
CUST_03859,35,F,San Diego,2025-01-13 20:08:10.612135,13,1565.62,122.61,21,"Electronics, Home",3085.45,3,0.627,0.127,0.628,0.022,0.631,188
CUST_03860,45,F,Austin,2023-10-25 20:08:10.612135,8,1017.29,132.48,3,Clothing,1310.13,1,0.754,0.278,0.828,0.009,0.951,634
CUST_03861,45,F,San Diego,2024-08-12 20:08:10.612135,8,350.88,44.68,36,"Books, Electronics, Sports",538.12,2,0.533,0.149,0.74,0.108,0.55,342
CUST_03862,40,F,Chicago,2023-08-27 20:08:10.612135,14,1102.25,77.46,105,"Books, Sports, Beauty",1392.53,0,0.61,0.173,0.565,0.151,0.816,693
CUST_03863,30,F,San Jose,2023-08-21 20:08:10.612135,15,1955.06,130.56,32,Beauty,2465.51,4,0.661,0.068,0.745,0.048,0.633,699
CUST_03864,30,F,San Jose,2024-03-14 20:08:10.612135,9,1415.43,159.37,58,"Electronics, Home, Sports",1939.39,0,0.565,0.112,0.567,0.197,1.002,493
CUST_03865,25,M,Los Angeles,2025-01-25 20:08:10.612135,6,344.04,59.9,12,Sports,700.79,2,0.376,0.126,0.77,0.01,0.96,176
CUST_03866,30,F,San Jose,2023-07-19 20:08:10.612135,13,1722.66,132.49,47,"Books, Beauty",2152.15,3,0.178,0.014,0.811,0.116,0.685,732
CUST_03867,35,M,Los Angeles,2022-12-20 20:08:10.612135,9,1446.84,159.43,18,"Clothing, Home, Sports",1726.85,1,0.143,0.067,0.182,0.087,0.967,943
CUST_03868,40,F,Dallas,2023-08-07 20:08:10.612135,11,1545.48,138.42,4,"Sports, Beauty, Clothing",1941.06,1,0.145,0.099,0.874,0.019,0.836,713
CUST_03869,40,F,San Antonio,2023-07-11 20:08:10.612135,16,2862.93,177.19,21,"Beauty, Home",3568.99,2,0.422,0.098,0.167,0.118,0.991,740
CUST_03870,25,M,Philadelphia,2025-06-07 20:08:10.612135,6,296.88,52.09,2,"Clothing, Sports",1556.9,3,0.588,0.195,0.703,0.106,1.011,43
CUST_03871,30,F,San Antonio,2023-03-22 20:08:10.612135,10,1361.42,132.27,1,"Home, Books",1653.38,0,0.252,0.064,0.702,0.104,0.863,851
CUST_03872,25,M,San Diego,2024-08-31 20:08:10.612135,6,738.66,121.62,69,"Home, Clothing",1156.01,0,0.34,0.106,0.744,0.092,0.752,323
CUST_03873,25,F,Jacksonville,2022-10-12 20:08:10.612135,4,465.9,110.82,40,"Books, Sports, Beauty",549.91,1,0.429,0.152,0.921,0.198,0.582,1012
CUST_03874,45,M,New York,2024-12-14 20:08:10.612135,11,1642.62,144.95,84,"Books, Electronics",3017.74,4,0.717,0.11,0.495,0.231,0.769,218
CUST_03875,18,F,San Diego,2024-02-12 20:08:10.612135,6,296.36,54.76,48,"Home, Clothing, Beauty",399.58,1,0.128,0.049,0.766,0.035,0.686,524
CUST_03876,35,M,Chicago,2024-01-13 20:08:10.612135,13,923.34,72.7,2,"Beauty, Books",1227.51,1,0.455,0.162,0.764,0.049,0.967,554
CUST_03877,25,M,Chicago,2023-04-13 20:08:10.612135,9,836.96,95.42,26,"Sports, Clothing",1021.21,1,0.646,0.291,0.336,0.383,0.971,829
CUST_03878,50,M,Philadelphia,2023-06-15 20:08:10.612135,4,529.83,130.79,13,Home,656.06,1,0.61,0.04,0.626,0.145,1.046,766
CUST_03879,35,M,Houston,2023-12-25 20:08:10.612135,9,1058.15,117.37,22,"Beauty, Clothing, Home",1395.16,2,0.431,0.031,0.622,0.127,1.078,573
CUST_03880,30,M,Houston,2022-08-01 20:08:10.612135,14,1925.81,139.97,3,"Beauty, Clothing, Sports",2250.04,1,0.442,0.043,0.741,0.016,0.905,1084
CUST_03881,35,F,Houston,2024-05-27 20:08:10.612135,5,283.4,58.76,28,Beauty,406.83,0,0.268,0.139,0.499,0.091,1.121,419
CUST_03882,45,M,San Jose,2025-03-02 20:08:10.612135,6,415.66,70.89,4,"Electronics, Books",957.5,0,0.782,0.245,0.649,0.246,0.718,140
CUST_03883,55,M,Dallas,2023-06-03 20:08:10.612135,4,901.56,232.61,28,Sports,1113.05,2,0.695,0.13,0.746,0.164,1.141,778
CUST_03884,30,M,San Diego,2022-10-10 20:08:10.612135,16,1961.22,121.48,55,"Electronics, Sports, Beauty",2314.2,2,0.241,0.146,0.862,0.016,1.151,1014
CUST_03885,50,F,Chicago,2023-05-31 20:08:10.612135,5,667.57,128.97,16,"Electronics, Home, Clothing",823.57,0,0.396,0.121,0.602,0.224,0.454,781
CUST_03886,55,F,New York,2024-05-11 20:08:10.612135,5,1058.69,194.05,37,"Clothing, Home, Books",1502.86,3,0.364,0.016,0.96,0.258,0.81,435
CUST_03887,50,F,New York,2022-11-02 20:08:10.612135,9,828.79,92.37,7,Home,981.42,1,0.313,0.074,0.6,0.09,0.445,991
CUST_03888,40,F,New York,2024-03-28 20:08:10.612135,13,2406.61,185.97,10,"Home, Sports, Books",3323.53,1,0.666,0.246,0.435,0.049,0.845,479
CUST_03889,40,M,Houston,2025-04-20 20:08:10.612135,10,1914.27,191.96,45,"Beauty, Books, Clothing",5753.33,1,0.437,0.248,0.431,0.056,0.889,91
CUST_03890,35,M,Philadelphia,2024-07-23 20:08:10.612135,14,1896.76,136.52,27,"Home, Books, Electronics",2853.0,0,0.352,0.081,0.558,0.042,0.821,362
CUST_03891,45,M,Houston,2022-12-17 20:08:10.612135,14,1107.47,80.41,19,Beauty,1321.12,1,0.282,0.07,0.807,0.043,0.928,946
CUST_03892,35,F,Austin,2024-05-01 20:08:10.612135,8,180.77,22.57,12,"Books, Clothing, Sports",254.91,1,0.28,0.047,0.485,0.014,0.733,445
CUST_03893,40,Other,Austin,2025-07-01 20:08:10.612135,12,1890.3,157.26,41,"Electronics, Sports, Beauty",20047.08,2,0.497,0.128,0.821,0.041,0.466,19
CUST_03894,35,F,Chicago,2023-10-14 20:08:10.612135,13,1702.77,131.31,45,"Clothing, Electronics",2184.56,2,0.305,0.129,0.734,0.059,1.025,645
CUST_03895,45,M,San Diego,2023-08-01 20:08:10.612135,12,2086.23,173.5,21,"Home, Clothing, Books",2615.77,2,0.291,0.083,0.809,0.097,0.309,719
CUST_03896,45,M,San Diego,2025-06-21 20:08:10.612135,12,987.92,84.55,72,"Clothing, Sports",7205.04,4,0.391,0.085,0.544,0.133,0.716,29
CUST_03897,25,M,Philadelphia,2022-12-07 20:08:10.612135,9,819.03,90.21,32,"Electronics, Clothing, Beauty",975.38,2,0.434,0.194,0.498,0.034,0.873,956
CUST_03898,45,F,Dallas,2025-05-20 20:08:10.612135,13,2072.66,158.16,10,Electronics,8273.67,4,0.316,0.1,0.71,0.137,0.828,61
CUST_03899,35,M,Jacksonville,2023-06-12 20:08:10.612135,16,1790.08,114.48,50,"Electronics, Clothing",2214.91,3,0.458,0.186,0.924,0.148,0.538,769
CUST_03900,45,F,San Jose,2024-11-18 20:08:10.612135,9,947.5,104.15,24,Beauty,1656.18,1,0.155,0.013,0.777,0.016,0.842,244
CUST_03901,35,M,New York,2024-10-24 20:08:10.612135,11,998.74,93.9,98,Electronics,1676.33,3,0.167,0.062,0.516,0.071,0.895,269
CUST_03902,30,F,San Diego,2023-01-25 20:08:10.612135,14,2561.13,182.43,30,"Books, Electronics",3076.46,4,0.741,0.359,0.894,0.155,0.75,907
CUST_03903,50,F,Philadelphia,2024-07-05 20:08:10.612135,5,811.59,162.89,31,"Home, Books",1201.36,2,0.594,0.102,0.723,0.146,0.928,380
CUST_03904,30,F,New York,2023-10-17 20:08:10.612135,11,1297.01,119.1,11,Beauty,1665.71,3,0.09,0.046,0.365,0.039,0.794,642
CUST_03905,45,F,Houston,2023-09-30 20:08:10.612135,17,2206.23,128.97,21,"Home, Beauty, Books",2817.22,3,0.454,0.083,0.767,0.039,0.942,659
CUST_03906,35,F,Phoenix,2024-05-30 20:08:10.612135,11,1058.39,94.2,45,"Clothing, Home",1522.7,2,0.318,0.05,0.93,0.059,0.641,416
CUST_03907,35,F,San Antonio,2024-05-29 20:08:10.612135,10,798.61,80.53,115,"Sports, Beauty",1148.13,2,0.335,0.07,0.621,0.001,0.437,417
CUST_03908,30,F,San Diego,2024-07-28 20:08:10.612135,16,2134.61,136.67,23,"Beauty, Sports",3225.83,2,0.283,0.003,0.906,0.114,0.927,357
CUST_03909,35,F,Dallas,2024-03-13 20:08:10.612135,9,557.06,60.6,18,"Electronics, Books, Beauty",762.85,2,0.382,0.281,0.219,0.246,0.486,494
CUST_03910,30,Other,Jacksonville,2023-10-11 20:08:10.612135,14,1425.49,101.01,22,"Home, Beauty",1826.96,3,0.793,0.024,0.866,0.016,0.533,648
CUST_03911,18,F,Jacksonville,2025-07-11 20:08:10.612135,4,261.3,64.7,69,Home,5559.84,2,0.366,0.076,0.806,0.046,0.692,9
CUST_03912,30,F,Philadelphia,2025-03-19 20:08:10.612135,14,1535.55,110.64,21,"Books, Beauty, Electronics",3813.91,2,0.306,0.061,0.791,0.0,0.784,123
CUST_03913,18,F,San Jose,2022-08-08 20:08:10.612135,7,566.05,78.86,18,"Beauty, Sports",661.97,2,0.717,0.168,0.569,0.024,0.91,1077
CUST_03914,60,M,Dallas,2023-03-12 20:08:10.612135,5,460.2,94.9,22,"Home, Books, Electronics",557.74,1,0.406,0.143,0.245,0.091,0.61,861
CUST_03915,55,M,Houston,2024-06-28 20:08:10.612135,6,678.86,111.32,8,"Electronics, Books",998.99,3,0.254,0.068,0.615,0.066,1.092,387
CUST_03916,30,F,San Diego,2025-01-18 20:08:10.612135,12,1966.45,163.84,11,Books,3927.52,0,0.506,0.16,0.583,0.035,0.504,183
CUST_03917,40,F,Chicago,2023-11-25 20:08:10.612135,15,1240.18,81.65,5,"Sports, Electronics",1615.53,3,0.48,0.179,0.761,0.046,1.105,603
CUST_03918,30,F,Houston,2023-12-02 20:08:10.612135,9,1409.36,160.29,15,Clothing,1840.91,2,0.278,0.125,0.796,0.049,0.864,596
CUST_03919,40,M,San Jose,2022-10-10 20:08:10.612135,20,3696.62,185.95,1,"Beauty, Electronics, Books",4361.94,0,0.449,0.27,0.88,0.317,1.134,1014
CUST_03920,45,F,Houston,2024-05-08 20:08:10.612135,12,1947.42,164.04,26,"Beauty, Home",2758.84,0,0.044,0.023,0.739,0.013,1.031,438
CUST_03921,55,F,Philadelphia,2024-09-09 20:08:10.612135,5,1205.86,239.03,98,Sports,1906.72,1,0.489,0.099,0.529,0.057,0.985,314
CUST_03922,35,M,Dallas,2023-03-10 20:08:10.612135,7,881.41,123.81,98,"Electronics, Home",1067.8,2,0.522,0.132,0.691,0.045,0.827,863
CUST_03923,45,F,Philadelphia,2024-09-18 20:08:10.612135,13,1621.75,125.92,105,"Sports, Books",2592.14,1,0.587,0.305,0.261,0.202,1.024,305
CUST_03924,30,F,New York,2023-12-28 20:08:10.612135,7,552.69,77.28,16,Sports,729.65,2,0.353,0.069,0.334,0.039,1.024,570
CUST_03925,65,M,Phoenix,2024-02-20 20:08:10.612135,7,956.27,135.57,1,"Electronics, Beauty",1294.48,1,0.304,0.108,0.277,0.079,0.85,516
CUST_03926,18,F,Dallas,2022-09-09 20:08:10.612135,11,759.49,67.55,10,"Clothing, Sports, Electronics",892.13,3,0.273,0.067,0.584,0.038,0.89,1045
CUST_03927,40,F,Phoenix,2025-06-13 20:08:10.612135,11,1733.14,154.98,13,"Books, Electronics, Clothing",10281.75,2,0.684,0.103,0.539,0.019,0.831,37
